Date,Open,High,Low,Close,Adj Close,Volume
24-06-2015,139.050003,140.550003,139.050003,139.850006,120.29335,1744552
25-06-2015,140.199997,141.899994,138.850006,141.300003,121.540588,6257761
26-06-2015,140.5,141.25,138.899994,139.100006,119.648239,2353848
29-06-2015,137.800003,140.199997,137.699997,139.5,119.992287,1941928
30-06-2015,139.5,140.399994,137.649994,139.100006,119.648239,1456218
01-07-2015,139.149994,143.100006,138.399994,142.350006,122.443733,1118472
02-07-2015,142.949997,143,140.600006,141.5,121.712616,1668134
03-07-2015,140.5,142.949997,140.5,141.5,121.712616,1716355
06-07-2015,140.5,142.199997,139.699997,140,120.422348,1172194
07-07-2015,141,141.5,138.25,138.600006,119.218124,1819404
08-07-2015,138.100006,139.199997,136.399994,138,118.702042,1372722
09-07-2015,138.100006,138.550003,136.899994,137,117.841881,1394007
10-07-2015,137.100006,139.149994,136.850006,138.649994,119.261147,1631844
13-07-2015,138.399994,140.399994,137.050003,140,120.422348,906970
14-07-2015,140.100006,140.949997,138.800003,140.199997,120.594391,1274035
15-07-2015,140.050003,140.699997,139.5,139.75,120.207321,846494
16-07-2015,139.699997,140.149994,139.100006,139.600006,120.0783,1027825
17-07-2015,139.649994,141.75,139.5,141.199997,121.454536,954246
20-07-2015,141.75,141.75,140.050003,140.199997,120.594391,938416
21-07-2015,140.149994,140.899994,139.649994,140,120.422348,740188
22-07-2015,139.699997,143.25,138.800003,142.800003,122.830818,1063200
23-07-2015,143.100006,143.300003,140.75,142.25,122.357712,689275
24-07-2015,142.199997,142.949997,141.199997,142.050003,122.185684,951910
27-07-2015,141.350006,142.949997,140.050003,140.399994,120.766418,729175
28-07-2015,141,141.699997,139.449997,141.350006,121.583588,870273
29-07-2015,140.699997,141.300003,139.5,140,120.422348,1069275
30-07-2015,140.199997,143.25,139.899994,142.399994,122.48674,1655434
31-07-2015,142.850006,142.850006,140.399994,142,122.142677,1100531
03-08-2015,141.050003,142.899994,140.300003,140.600006,120.938454,848460
04-08-2015,140.5,142.5,139.949997,141,121.282509,563350
05-08-2015,141,141.449997,140.100006,140.75,121.06749,623171
06-08-2015,140.300003,141.899994,140.199997,141.050003,121.325539,728542
07-08-2015,140.550003,142.300003,139.350006,139.600006,120.0783,1245303
10-08-2015,140.100006,141.5,137.399994,138.050003,118.745056,1446049
11-08-2015,140,140.800003,135.600006,137.949997,118.659019,2178682
12-08-2015,137,137.899994,135.699997,136,116.981735,828294
13-08-2015,135.800003,138.600006,126,137.800003,118.530006,1389502
14-08-2015,137.800003,139.050003,137.699997,138.350006,119.003098,733884
17-08-2015,138.5,139.449997,136.949997,138.100006,118.788055,457753
18-08-2015,138.100006,138.699997,136.649994,137.399994,118.185936,822375
19-08-2015,137.5,138.399994,136.100006,136.449997,117.36879,1359960
20-08-2015,135.100006,136.949997,134.350006,136.100006,117.067757,1269009
21-08-2015,135,135.199997,133.050003,133.399994,114.745308,2263604
24-08-2015,130.850006,132.5,127.699997,131.100006,112.766945,4303787
25-08-2015,131,133.649994,125.150002,128.600006,110.616539,6951104
26-08-2015,128.600006,132.800003,128,130.949997,112.637909,1471671
27-08-2015,132.449997,138.449997,130.25,134.850006,115.992554,3038640
28-08-2015,135.600006,137.5,133.699997,135.149994,116.250603,1240416
31-08-2015,134.5,135.449997,130.100006,130.649994,112.379875,1296963
01-09-2015,129.350006,131.100006,128,129.100006,111.046631,2234902
02-09-2015,129.300003,130,123.75,125.199997,107.691994,2535460
03-09-2015,125.400002,128.050003,125.099998,127.199997,109.412315,1751885
04-09-2015,126.900002,126.900002,122.449997,123.599998,106.31575,2176057
07-09-2015,122.800003,124.900002,120.550003,122.300003,106.324432,1750645
08-09-2015,122,127.5,121.099998,126.050003,109.584587,1660319
09-09-2015,129.399994,130.5,124.599998,126,109.541122,1800797
10-09-2015,124.75,124.75,120.699997,123.349998,107.237274,2241305
11-09-2015,124,125.800003,123.099998,124.300003,108.063187,1003321
14-09-2015,124.800003,127.949997,123.5,127.550003,110.888657,1350532
15-09-2015,127.5,130.149994,126,128.350006,111.58416,1794121
16-09-2015,128.5,131.5,128,131.100006,113.974937,1500948
18-09-2015,132,134.899994,131.5,133.5,116.061424,1524585
21-09-2015,132.800003,137,131.699997,136.550003,118.713028,1710489
22-09-2015,136.699997,137,129.25,131,113.887993,1472932
23-09-2015,131.050003,132,125.800003,127.800003,111.105995,3248948
24-09-2015,128,130.050003,124.550003,125.400002,109.019501,5475330
28-09-2015,126.449997,129,124.699997,126.800003,110.236626,1353967
29-09-2015,125.849998,130.5,125.400002,128.350006,111.58416,1358355
30-09-2015,128.399994,132.699997,128.350006,132.350006,115.061661,1714312
01-10-2015,133,133.899994,130.25,130.550003,113.49678,1136557
05-10-2015,131,134.149994,130.949997,132.5,115.19207,1018931
06-10-2015,132.850006,134.5,131.699997,132.25,114.974709,1051024
07-10-2015,132.600006,133.199997,131.699997,132.550003,115.235512,789213
08-10-2015,132.899994,133,131.600006,132.449997,115.148582,741903
09-10-2015,133,133.5,131.899994,132.550003,115.235512,799524
12-10-2015,132.5,133.699997,131.800003,133.300003,115.88755,885722
13-10-2015,133,133.699997,132.449997,133.050003,115.670212,402413
14-10-2015,132.899994,133.5,132.199997,133,115.62674,968795
15-10-2015,133.5,135.449997,133.199997,135.050003,117.408958,1664777
16-10-2015,135.399994,136,133.600006,135,117.365486,2053963
19-10-2015,135,135.350006,132.850006,133.800003,116.322235,922612
20-10-2015,134,137.100006,133.5,135.899994,118.147903,1854453
21-10-2015,136,137.199997,134.899994,135.899994,118.147903,1971136
23-10-2015,136.5,137.550003,135.5,136.350006,118.539154,1331804
26-10-2015,136.5,136.850006,135.25,135.75,118.017509,1006064
27-10-2015,135.550003,136.25,133.449997,133.899994,116.40918,945490
28-10-2015,133.149994,133.949997,130.449997,131.050003,113.931458,2658244
29-10-2015,130.600006,130.600006,126.199997,128.149994,111.410271,3744837
30-10-2015,128.5,131.850006,128.25,128.75,111.931908,1706662
02-11-2015,128.75,129.399994,127.150002,128.949997,112.105766,847857
03-11-2015,130.449997,132.149994,130.199997,131.649994,114.453072,1619892
04-11-2015,133.199997,133.899994,130.399994,131.199997,114.061874,5744656
05-11-2015,131.800003,132.5,130.399994,130.949997,113.844513,5288705
06-11-2015,132.399994,132.5,129.050003,131.300003,114.148811,2373641
09-11-2015,129,130.899994,126.650002,130.050003,113.06208,2959219
10-11-2015,129.199997,129.949997,127.699997,128.300003,111.54068,861249
13-11-2015,128,131.399994,127.5,130.199997,113.192505,780118
16-11-2015,129.5,130.699997,128.550003,129,112.149239,822607
17-11-2015,129.25,131.800003,129.199997,130.75,113.670647,901499
18-11-2015,130.649994,131.600006,129.75,130.899994,113.801048,746679
19-11-2015,131.699997,132.699997,130.449997,131.850006,114.626968,1419395
20-11-2015,132,132.699997,130.399994,130.899994,113.801048,1219764
23-11-2015,130.5,131.800003,130.5,131.399994,114.235733,1224691
24-11-2015,131,132.600006,130.949997,131.850006,114.626968,698353
26-11-2015,131.5,134.449997,131.399994,133.800003,116.322235,2346493
27-11-2015,133.649994,134,132.5,133.5,116.061424,903170
30-11-2015,133.550003,136.899994,133.300003,136.199997,118.408737,1128932
01-12-2015,136.100006,138,135.350006,136,118.234856,1417770
02-12-2015,136,136.550003,134.600006,135.399994,117.713234,782402
03-12-2015,135,136,133.300003,133.800003,116.322235,659922
04-12-2015,133.699997,133.699997,130.449997,130.75,113.670647,774313
07-12-2015,131,131.850006,129.699997,131.149994,114.018387,858288
08-12-2015,131,131.199997,129.350006,130.199997,113.192505,826677
09-12-2015,129.699997,131.699997,129.050003,130.149994,113.149017,1236909
10-12-2015,130,131,129.25,130.75,113.670647,611367
11-12-2015,131,131,127.400002,128,111.279861,852171
14-12-2015,127.300003,129.399994,126.75,128.149994,111.410271,873292
15-12-2015,128.149994,129.800003,127.25,129.5,112.583923,1036353
16-12-2015,130,134.100006,129.699997,133.350006,115.931023,1475715
17-12-2015,133.300003,135.149994,131.75,134.550003,116.974274,614603
18-12-2015,134,136.5,133.050003,135.399994,117.713234,15759863
21-12-2015,135.399994,139.899994,135.399994,139.449997,121.234192,3508896
22-12-2015,139.550003,140.600006,137.949997,138.5,120.408287,5429675
23-12-2015,138.800003,140.5,138.800003,140.050003,121.755821,2092546
24-12-2015,140,140.850006,139.350006,140.100006,121.799286,1251108
28-12-2015,140.449997,142.75,139.649994,142.149994,123.581482,3240588
29-12-2015,142.199997,142.600006,140.399994,140.949997,122.538261,4824278
30-12-2015,140.25,141.649994,140.25,141,122.581734,4606529
31-12-2015,141,142,139.600006,141.149994,122.712143,4027461
01-01-2016,141.399994,141.850006,140.75,141,122.581734,1816777
04-01-2016,140.5,144.350006,139.899994,140.949997,122.538261,3830547
05-01-2016,141.050003,141.949997,138.199997,139.149994,120.973381,2395719
06-01-2016,138.600006,139.949997,138,139.5,121.277664,2992585
07-01-2016,139.5,141.75,137.5,138.100006,120.060539,3817884
08-01-2016,140,142,138.899994,141.649994,123.146805,5819531
11-01-2016,140.5,145.5,139,143.25,124.537811,4659548
12-01-2016,143.5,146.75,142.050003,142.75,124.103127,3718879
13-01-2016,143.149994,144.399994,140.100006,142.899994,124.233521,4197388
14-01-2016,141.399994,144.5,141.399994,142.850006,124.190071,5781694
15-01-2016,142.149994,143.25,138.300003,139.100006,120.929924,4179738
18-01-2016,140,141.050003,137.399994,138.149994,120.104019,4168822
19-01-2016,138.449997,139.800003,134.800003,135.949997,118.191399,4096149
20-01-2016,134.600006,140.300003,130.550003,134.649994,117.061203,8998822
21-01-2016,134.800003,137.350006,132,132.199997,114.931229,5859100
22-01-2016,133.199997,135.800003,132.100006,133.100006,115.713676,4555736
25-01-2016,134,134.449997,131.25,133,115.62674,5002597
27-01-2016,133.800003,139.25,133.399994,138.25,120.190926,8171844
28-01-2016,141,144.5,140.5,143.699997,124.929031,12709475
29-01-2016,144.800003,148.399994,144.5,147.850006,128.536926,6309542
01-02-2016,147.899994,148.399994,146.149994,146.75,127.580635,6906590
02-02-2016,146.5,150.350006,145,146.25,127.145943,10275266
03-02-2016,143.850006,146.199997,141.449997,143.25,125.222801,6805150
04-02-2016,144.850006,147.5,142.850006,146.800003,128.326065,4908444
05-02-2016,147.050003,147.399994,144.350006,145.25,126.971107,3471016
08-02-2016,145.050003,146.050003,141.649994,142.449997,124.523468,2148961
09-02-2016,141.800003,145.5,141,141.949997,124.086395,4104776
10-02-2016,141,144.550003,141,143.350006,125.310226,4567104
11-02-2016,142.850006,143.850006,134.100006,136.699997,119.497093,4076826
12-02-2016,138,140.800003,136.300003,138.350006,120.939445,9036925
15-02-2016,139.100006,140.649994,138.100006,138.699997,121.245399,4761307
16-02-2016,139.100006,140.550003,137.800003,139.300003,121.76989,3806092
17-02-2016,139.850006,139.850006,137.350006,139.600006,122.032127,4390237
18-02-2016,140.100006,141.75,139,139.850006,122.250656,4938348
19-02-2016,139.800003,142,139.050003,141,123.255959,3556737
22-02-2016,141,141.5,138.350006,139.649994,122.075836,1290367
23-02-2016,140,140.300003,136.699997,137.100006,119.846756,2179061
24-02-2016,138,141,137.649994,139.699997,122.119537,6405730
25-02-2016,140.100006,140.25,131.050003,131.75,115.170013,10716362
26-02-2016,133.5,135.899994,132,133.649994,116.830894,7037441
29-02-2016,134.350006,134.350006,129.199997,130.050003,113.683945,6460755
01-03-2016,131,134.350006,130.25,133.75,116.91832,8033387
02-03-2016,135,138.199997,134.050003,135.399994,118.36068,7622276
03-03-2016,136.5,136.899994,134.050003,135.649994,118.579208,3969879
04-03-2016,136.399994,139.149994,135.449997,138.649994,121.201683,16440931
08-03-2016,139.5,139.699997,136.100006,137.699997,120.371231,11324035
09-03-2016,136.899994,140.199997,136.600006,139.75,122.163261,4097360
10-03-2016,140.100006,140.899994,138.100006,139.649994,122.075836,2088822
11-03-2016,139.649994,140.399994,137.649994,138.199997,120.808311,2635644
14-03-2016,138.600006,139,137.699997,138.600006,121.157974,2488046
15-03-2016,138.149994,140,138.149994,138.949997,121.463921,6556012
16-03-2016,139.399994,140,137.5,138.75,121.289093,3470758
17-03-2016,139.25,140.25,136.899994,138,120.633492,4223834
18-03-2016,138.5,139.100006,136.5,136.850006,119.628197,5172696
21-03-2016,136.550003,138.449997,136.25,138,120.633492,2629211
22-03-2016,138,139.350006,137.5,138.199997,120.808311,3728613
23-03-2016,137.300003,139.149994,136.949997,137.449997,120.152702,6494305
28-03-2016,137.899994,140,136.5,139.100006,121.595055,4889080
29-03-2016,140,141,137.550003,138.149994,120.764618,6456377
30-03-2016,138.899994,140.350006,138.350006,139.75,122.163261,3261338
31-03-2016,138.5,140.449997,138.5,139.100006,121.595055,8840100
01-04-2016,139.800003,140,138.100006,138.300003,120.895752,2213544
04-04-2016,138.75,140.100006,138.300003,138.600006,121.157974,3178059
05-04-2016,139.800003,140.800003,138.699997,139.050003,121.551346,4356561
06-04-2016,139.850006,141.300003,139.350006,139.699997,122.119537,5860280
07-04-2016,140.649994,140.899994,139.600006,140.199997,122.55661,6979898
08-04-2016,140.25,141.149994,140.25,140.899994,123.168526,2325168
