Date,Open,High,Low,Close,Adj Close,Volume
03-09-2015,18577,18643,18303.19922,18382.69922,17736.73633,47586
04-09-2015,18382.69922,18383.09961,17760,18177.69922,17538.93945,61514
07-09-2015,18215,18300,17290.40039,17442.90039,16829.95898,73618
08-09-2015,17477.80078,17477.80078,16711.09961,17234.19922,16628.59375,124808
09-09-2015,17500,18027.30078,17322.30078,17967.30078,17335.93359,104827
10-09-2015,17750,18694.40039,17450.09961,18496.90039,17846.92188,97738
11-09-2015,18590,19024,18590,18882.09961,18218.58594,90604
14-09-2015,18975,19080,18511.19922,18836.5,18174.58984,49572
15-09-2015,18829.69922,18964.90039,18420,18576.30078,17923.5332,86046
16-09-2015,18650,18750,17628.80078,17937,17306.69727,114798
18-09-2015,18149.69922,18475,18110,18234.40039,17593.64844,56693
21-09-2015,18150,18560,18052.19922,18478.19922,17828.87695,33124
22-09-2015,18579,18746.90039,18228.19922,18334.90039,17690.61719,38467
23-09-2015,18100,18599,18100,18254.40039,17612.94336,37681
24-09-2015,18299.90039,18332.80078,17703.30078,17776.19922,17151.54688,99007
28-09-2015,17914.80078,17930,17200,17282.59961,16675.29297,52408
29-09-2015,17100,17788.69922,16842,17440.69922,16827.83789,83540
30-09-2015,17580.19922,17844,17183.90039,17791.59961,17166.40625,92168
01-10-2015,18001,18333,17619.80078,18286.30078,17643.72656,110420
05-10-2015,18440,18800,18400,18772.80078,18113.12891,70263
06-10-2015,18924.69922,18935,18575,18630.19922,17975.53516,46623
07-10-2015,18550,18988,18542.59961,18905.19922,18240.87305,57436
08-10-2015,19000,19005.19922,18607.80078,18666.30078,18010.36914,36652
09-10-2015,18750,18863.19922,18252.59961,18318.19922,17674.50195,63401
12-10-2015,18341.09961,18518.19922,17931,17982.40039,17350.5,47820
13-10-2015,17994.80078,18182,17652.19922,17820.30078,17194.09766,67201
14-10-2015,17800,18289,17800,18180.19922,17541.35156,30751
15-10-2015,18235,18478,18226.19922,18311.19922,17667.74805,36903
16-10-2015,18349,18443.90039,18190,18286.59961,17644.00977,36707
19-10-2015,18329.59961,18343.90039,18104.09961,18241.30078,17600.30664,41110
20-10-2015,18264.90039,18350,18050,18161.19922,17523.01758,47338
21-10-2015,18190,18430,18017,18210.59961,17570.68164,60959
23-10-2015,18305,18359.90039,18120,18158.69922,17520.60352,57269
26-10-2015,18188.30078,18240,17837.80078,17934.90039,17304.66992,36566
27-10-2015,17903.19922,17905,17535,17659.80078,17039.24023,69219
28-10-2015,17549.80078,17734.90039,17288.30078,17392.30078,16781.13867,96109
29-10-2015,17444.19922,17530.09961,17273.80078,17418.69922,16806.60742,61285
30-10-2015,17518.69922,17862,17431.19922,17742.40039,17118.93359,45620
02-11-2015,18011.90039,18094.40039,17825,17975.40039,17343.74609,52439
03-11-2015,18004,18095,17975,18010.80078,17377.9043,33098
04-11-2015,18060,18186.69922,17727.19922,17768.19922,17143.82617,35064
05-11-2015,17840,17967,17600,17678,17056.80078,18573
06-11-2015,17700,17995,16428,16693.30078,16106.7002,156934
09-11-2015,16400,16445.90039,15818.79981,15952.5,15391.93262,137594
10-11-2015,16049,16111.79981,15611,15841.59961,15284.92871,75183
13-11-2015,15900,15925.5,15520.29981,15624.2002,15075.16992,49662
16-11-2015,15599,15689.79981,15020,15262.2002,14725.88965,87500
17-11-2015,15452,15540,15291,15493.90039,14949.44824,37979
18-11-2015,15570,15983.59961,15475,15883.79981,15325.64648,69871
19-11-2015,15995,16190,15918,16166.7002,15598.60449,65768
