Date,Open,High,Low,Close,Adj Close,Volume
24-06-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
25-06-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
26-06-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
29-06-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
30-06-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
01-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
02-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
03-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
06-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
07-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
08-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
09-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
10-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
13-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
14-07-2015,818.200012,818.200012,818.200012,818.200012,764.733032,0
15-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
16-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
17-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
20-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
21-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
22-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
23-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
24-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
27-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
28-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
29-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
30-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
31-07-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
03-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
04-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
05-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
06-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
07-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
10-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
11-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
12-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
13-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
14-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
17-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
18-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
19-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
20-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
21-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
24-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
25-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
26-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
27-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
28-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
31-08-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
01-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
02-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
03-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
04-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
07-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
08-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
09-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
10-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
11-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
14-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
15-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
16-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
18-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
21-09-2015,818.200012,818.200012,818.200012,818.200012,777.079651,0
