Date,Open,High,Low,Close,Adj Close,Volume
24-06-2015,507.5,507.5,495.600006,497.549988,414.602936,7073694
25-06-2015,499.600006,501.75,493.825012,495.225006,412.665558,7117466
26-06-2015,499.5,505.799988,499.049988,502.625,418.831818,5320284
29-06-2015,493.5,499.75,491.25,495.075012,412.540527,5690668
30-06-2015,495,496.725006,490,492.174988,410.123993,6212530
01-07-2015,494.5,502.5,493,498.700012,415.561249,6880852
02-07-2015,499.5,500.700012,492.524994,494,411.644745,4007568
03-07-2015,494,496.5,491,495.149994,412.603058,2695306
06-07-2015,492.5,494,487.5,491.649994,409.686493,4305602
07-07-2015,492.5,495,489.5,490.25,408.519897,3497418
08-07-2015,489.5,489.5,477.399994,478.75,398.937103,7024178
09-07-2015,478.75,483,467.024994,469,390.812531,8587772
10-07-2015,474.049988,476.049988,466.325012,468.75,390.604187,7411522
13-07-2015,470.5,477.5,467.024994,475.075012,395.874756,6531768
14-07-2015,477.5,486.75,472.75,485.625,404.665955,5367074
15-07-2015,485,492.975006,484,492,409.978149,4129566
16-07-2015,493.850006,495.75,489.75,494.524994,412.082245,3472938
17-07-2015,495.5,502.25,494.549988,500.924988,417.415283,3447978
20-07-2015,500.700012,505.399994,493.700012,500.625,417.165253,4377180
21-07-2015,517.5,574.5,517.5,556.325012,463.579559,38310112
22-07-2015,552.5,556,538.325012,551.575012,459.621338,12665660
23-07-2015,551.974976,558.5,545,549,457.475616,7710748
24-07-2015,547.775024,553.224976,541.549988,543.799988,453.142578,4480302
27-07-2015,543.450012,543.974976,530.224976,532.650024,443.851379,6752244
28-07-2015,534.25,538,527.125,531.424988,442.830566,8476602
29-07-2015,537,546,532.5,542.700012,452.226013,7071334
30-07-2015,545,545,529,535,445.809631,11956598
31-07-2015,539.275024,540.674988,530,538.525024,448.746948,7931012
03-08-2015,539,546,534.474976,539.474976,449.538483,7961012
04-08-2015,539,539.474976,525.5,528.625,440.497345,9099054
05-08-2015,531,545,530.974976,543.174988,452.621674,4753476
06-08-2015,547,552.75,538.5,543.474976,452.871765,7238252
07-08-2015,539.75,550.5,539.25,547.799988,456.475647,4988058
10-08-2015,549,553.174988,533.5,543,452.475952,3992754
11-08-2015,549.400024,558.450012,547.849976,554.575012,462.121307,7574406
12-08-2015,557.5,574.5,555.5,572.200012,476.807922,10168440
13-08-2015,573.5,583.424988,527.775024,579,482.474365,9787960
14-08-2015,582.5,584.349976,571.549988,574.625,478.828705,5109066
17-08-2015,575,576.724976,561.25,571.075012,475.870544,3107436
18-08-2015,575,588.849976,575,582.174988,485.119995,4150446
19-08-2015,585,593.099976,581.400024,587.775024,489.786499,6869518
20-08-2015,579.5,584.25,564,567.275024,472.703949,8369114
21-08-2015,570.450012,580.474976,558.75,574.950012,479.099457,10822142
24-08-2015,554.974976,561.5,539.299988,546.025024,454.996613,14122684
25-08-2015,550,559.5,522.25,542.825012,452.330139,13735078
26-08-2015,544.900024,548.5,529.5,532.299988,443.559784,11498212
27-08-2015,544,550.049988,539.025024,541.400024,451.14267,15343392
28-08-2015,550.799988,562.450012,550.799988,555.525024,462.912903,7208820
31-08-2015,567.424988,567.424988,541.25,547.200012,455.975708,9917064
01-09-2015,545,557.299988,541,544.5,453.725861,9071550
02-09-2015,549,557.5,545,549.724976,458.079803,11171830
03-09-2015,555.075012,556,546.25,549.674988,458.038055,8590536
04-09-2015,551.5,555.5,533.5,536.974976,447.455292,7318888
07-09-2015,542.474976,542.5,527.5,529.375,441.122375,5180988
08-09-2015,531,537,526.150024,529.400024,441.143219,5459496
09-09-2015,543.549988,549.799988,536,544.349976,453.600861,9148664
10-09-2015,542.450012,545.75,530.5,540.224976,450.163483,8363004
11-09-2015,545.775024,553.200012,542.75,545.375,454.455017,9883810
14-09-2015,549.5,552,541.325012,549.875,458.204742,6557076
15-09-2015,549.700012,551.599976,544.075012,549.599976,457.975525,5291886
16-09-2015,554,554.875,549.150024,550.825012,458.996399,7478240
18-09-2015,555.900024,558.950012,549.525024,552.224976,460.163025,11576876
21-09-2015,550,554.424988,546.25,552.325012,460.246399,4351234
22-09-2015,557.5,567.974976,550.549988,553.724976,461.412933,9626986
23-09-2015,553.724976,563.174988,548.724976,558.125,465.079376,4758254
24-09-2015,556.75,576.349976,555,570.275024,475.203857,13399262
28-09-2015,569.974976,571.424988,550.5,552.775024,460.621368,9788464
29-09-2015,551,566.700012,548.75,560.924988,467.412628,8699370
30-09-2015,567.200012,584.474976,562.974976,580.974976,484.120026,9495692
01-10-2015,584.950012,598.875,580,586.525024,488.744934,10864394
05-10-2015,586.5,594.674988,581,590.875,492.369751,6881760
06-10-2015,593.525024,596.275024,574.049988,577.299988,481.057739,8711880
07-10-2015,578,584.375,564.224976,566.599976,472.14151,9182488
08-10-2015,568.200012,574.799988,563.025024,566.075012,471.704071,9080874
09-10-2015,568,586.450012,568,583.700012,486.390747,11782138
12-10-2015,599.5,609.900024,554.5,561.450012,467.850098,30404970
13-10-2015,553.724976,555.5,542.599976,549.700012,458.058899,15326862
14-10-2015,545.724976,557.775024,543.599976,548.799988,457.308929,8865510
15-10-2015,549.950012,552.174988,544.549988,548.674988,457.204865,8255666
16-10-2015,549.5,550.700012,545,547.450012,464.652649,6418992
19-10-2015,551,558,550.25,555.974976,471.888275,7347494
20-10-2015,556.5,565,555.299988,562.974976,477.82962,8788310
21-10-2015,562.5,573.424988,562.5,569.200012,483.11319,7278098
23-10-2015,570.900024,576.5,562.549988,574.950012,487.99353,6033362
26-10-2015,577,579.25,571.575012,576.075012,488.948395,3195942
27-10-2015,575,577.5,572.049988,574.700012,487.781372,5263748
28-10-2015,572.25,579,569.5,576.599976,489.393951,5255472
29-10-2015,576.549988,577.950012,568.025024,572.525024,485.935272,5887324
30-10-2015,572.5,572.5,565,567.724976,481.861267,4044676
02-11-2015,565,567.900024,557.049988,565.599976,480.057556,3544988
03-11-2015,566.700012,575.224976,566.700012,572.75,486.126282,3614682
04-11-2015,575.049988,578.799988,566.150024,568.400024,482.434174,3205572
05-11-2015,571.474976,572.5,559.700012,561.450012,476.535309,2345306
06-11-2015,561.5,571.950012,561.450012,569.150024,483.070801,3026172
09-11-2015,560,570,557.599976,567.299988,481.500519,6125676
10-11-2015,563.75,563.75,550.049988,551.924988,468.450958,4680052
13-11-2015,549.974976,553,545,550.400024,467.156525,3520868
16-11-2015,541.825012,547,533.599976,540.099976,458.414307,6808334
17-11-2015,540,541.450012,526,530.75,450.478424,7184106
18-11-2015,520.5,522.575012,505.625,510,432.866669,10125252
19-11-2015,515.125,526,511.899994,523.900024,444.664429,8539622
20-11-2015,524,531.599976,521.025024,526.200012,446.616577,6082978
23-11-2015,525,531.200012,519,526.849976,447.168243,5616350
24-11-2015,525,525.400024,518.5,520.575012,441.842346,4325802
26-11-2015,520.474976,529.75,520.025024,526.200012,446.616577,9853968
27-11-2015,529,535,522.5,533.174988,452.536652,5142478
30-11-2015,535,549.150024,528.099976,543.950012,461.682098,18105534
01-12-2015,544,547.5,536.474976,539.5,457.90506,5898550
02-12-2015,539.974976,539.974976,529.5,530.349976,450.138916,6397616
03-12-2015,530.5,532.400024,524.525024,528.875,448.886993,5504726
04-12-2015,524.5,532.450012,520.049988,524.525024,445.194977,8375530
07-12-2015,527.650024,529.5,520,523.125,444.006622,4513870
08-12-2015,522.525024,531.375,519.650024,522.200012,443.221497,5724372
09-12-2015,521.5,523.474976,511.274994,514.099976,436.346558,6818254
10-12-2015,518.299988,525.799988,515.150024,523.674988,444.47348,5587746
11-12-2015,527,530.950012,522.950012,526.400024,446.786316,5390198
14-12-2015,524.75,536.575012,524.025024,534.75,453.873505,4816672
15-12-2015,536.625,539.549988,529.400024,538.775024,457.289673,5431808
16-12-2015,541.700012,549,541.700012,547.924988,465.055756,5495852
17-12-2015,550,554.900024,544,553.549988,469.830078,4958782
18-12-2015,551.700012,551.700012,539.724976,541.575012,459.666229,7219820
21-12-2015,538.5,553.700012,532.974976,551.724976,468.281128,4331012
22-12-2015,548.724976,548.724976,540.049988,541.875,459.920868,4109254
23-12-2015,547.525024,551.25,543.525024,550.424988,467.177734,2870928
24-12-2015,551.025024,552.224976,545.049988,548.174988,465.268036,1230054
28-12-2015,545,555,545,552.375,468.832886,5526952
29-12-2015,550.625,555,548.650024,552.349976,468.811615,3345062
30-12-2015,550.549988,553.299988,541.5,543.150024,461.003052,5153970
31-12-2015,545.075012,554.974976,543.5,552.700012,469.108612,7943938
01-01-2016,550,554.474976,546.599976,552.625,469.045044,1806550
04-01-2016,549.974976,551.224976,538.025024,539.450012,457.86264,3975362
05-01-2016,542.75,542.75,531.125,537.025024,455.804352,4949786
06-01-2016,537.325012,537.325012,529.450012,534.674988,453.809784,5588328
07-01-2016,530.025024,533.950012,523.950012,525.400024,445.937592,5294088
08-01-2016,530.75,533.700012,527.75,531.650024,451.24234,3156716
11-01-2016,528.150024,534.974976,526.049988,527.849976,448.017029,5360622
12-01-2016,531,531.474976,515.424988,524.974976,445.576843,6565212
13-01-2016,528.5,545.5,524.049988,541.700012,459.772308,8751294
14-01-2016,533,577.5,527.174988,566.5,480.821564,30227006
15-01-2016,574,582,568.775024,569.950012,483.749756,13036614
18-01-2016,569.950012,581.049988,564.174988,565.950012,480.354706,10066612
19-01-2016,567.5,579.474976,564.275024,569.825012,483.643555,7500436
20-01-2016,567,580,558.5,560.625,475.835114,7507998
21-01-2016,567.5,571.25,561,568.525024,482.540283,6743000
22-01-2016,574.049988,576.25,565.5,568.125,482.200684,6436018
25-01-2016,570.125,573.424988,562.275024,568.825012,482.79483,4579262
27-01-2016,573.224976,574.799988,567.5,569.25,483.15567,6971962
28-01-2016,568,571.299988,563.099976,564.799988,479.378601,7788598
29-01-2016,569,585,565.799988,582.450012,494.359222,10232108
01-02-2016,585,589.950012,580.799988,586.674988,497.945221,4251126
02-02-2016,588.424988,595,582,587.775024,498.878906,7632702
03-02-2016,583.900024,587.950012,576.375,578.849976,491.30368,5245966
04-02-2016,580.025024,597.474976,580.025024,589.875,500.661316,5549346
05-02-2016,587.75,593.325012,585.924988,587.349976,498.518066,3984224
08-02-2016,581.875,586.099976,571.900024,575.400024,488.375549,4221044
09-02-2016,564.150024,564.150024,546.75,553.825012,470.063599,7579572
10-02-2016,554,563.75,552.5,554.275024,470.445465,5866054
11-02-2016,555.5,556.5,535.575012,539.325012,457.756531,5214378
12-02-2016,547.349976,552.200012,533.5,542.325012,460.302765,7408096
15-02-2016,548.125,550.099976,543.299988,545.875,463.315887,5093478
16-02-2016,543.5,546.375,536.849976,539.575012,457.968658,5125448
17-02-2016,540.875,551.5,538.5,548.924988,465.904602,4164598
18-02-2016,550,563.5,550,561.700012,476.747467,4189072
19-02-2016,559.599976,567.099976,556.924988,563.625,478.381378,3974018
22-02-2016,565.5,566.974976,557.025024,563.325012,478.126709,3857010
23-02-2016,565.125,566.25,558.025024,561.950012,476.959595,2501960
24-02-2016,559.75,571.875,559.174988,562.674988,477.575043,4950714
25-02-2016,562.700012,565.299988,550.549988,555.150024,471.18808,4484528
26-02-2016,560.075012,566,558,560.575012,475.792694,4235636
29-02-2016,564.75,565.200012,534.150024,542.025024,460.048187,8166076
01-03-2016,547.400024,565.150024,547.400024,562.724976,477.617523,6386154
02-03-2016,568.525024,581.75,562.5,578,490.582245,7214898
03-03-2016,584,596.424988,577,584.650024,496.22641,5814304
04-03-2016,587.799988,592.5,579.549988,585.325012,496.799438,4281680
08-03-2016,581.5,595.25,573.700012,581.724976,493.743835,7617746
09-03-2016,572.5,591.875,571.474976,589.25,500.130768,6305782
10-03-2016,581.450012,581.450012,569.674988,571.25,484.853088,24381016
11-03-2016,573.099976,577.974976,569.099976,571.5,485.065247,4058548
14-03-2016,573,577.125,569.25,570.599976,484.301453,4174262
15-03-2016,572,577.25,564.474976,567.200012,481.415619,6720258
16-03-2016,570.950012,577.5,565.775024,576.224976,489.075623,5588850
17-03-2016,578.450012,584.875,577.025024,580.875,493.02243,6474622
18-03-2016,581.400024,599.5,581,596.700012,506.454041,8477422
21-03-2016,594,599.5,590.025024,597.450012,507.090607,5138392
22-03-2016,595.625,597,586,594.974976,504.989929,7097950
23-03-2016,595,605.349976,591.049988,603.900024,512.565125,6333176
28-03-2016,616.200012,618.5,597.875,602.450012,511.334442,10787510
29-03-2016,599.5,609.450012,595.775024,598.625,508.087921,6995356
30-03-2016,598.799988,605,597.775024,602.974976,511.779938,5756818
31-03-2016,605.125,614.950012,600.150024,609.150024,517.021057,17996320
01-04-2016,608,611.099976,597.549988,602.724976,511.567688,5511428
04-04-2016,606.775024,624,606.775024,621.849976,527.800293,4577054
05-04-2016,621,621.150024,607,609.900024,517.657593,4790716
06-04-2016,614,614,598,600.349976,509.551941,4931354
07-04-2016,604.200012,604.200012,587.5,590.75,501.403931,5657890
08-04-2016,587.924988,588.75,581.025024,582.875,494.71991,4195578
11-04-2016,582.900024,593.375,575.549988,591.950012,502.422394,5768678
12-04-2016,590.25,597.450012,589.299988,591.099976,501.700897,5842138
13-04-2016,597.474976,597.474976,583.174988,586.349976,497.669373,12511386
18-04-2016,625,633.950012,616.75,619.349976,525.678345,25015990
20-04-2016,622,623.224976,612.900024,621.799988,527.757813,8072848
21-04-2016,625.5,625.5,609.049988,613.150024,520.416077,5441100
22-04-2016,613.150024,614.25,603.5,605.625,514.029175,5143938
25-04-2016,606.025024,612.400024,600.549988,607.924988,515.981262,5364134
26-04-2016,607.724976,619.775024,604.299988,616.075012,522.898743,5846744
27-04-2016,614.599976,621.174988,614.275024,620.075012,526.293701,4486208
28-04-2016,615.5,619.799988,603.5,604.575012,513.138,12165168
29-04-2016,605.724976,611.775024,602.5,604.049988,512.692322,5036410
02-05-2016,605,605.575012,598.075012,600.525024,509.7005,3615250
03-05-2016,601.375,606.099976,585.900024,588.900024,499.833679,6824810
04-05-2016,590.5,596.5,585.325012,594.424988,504.523132,5812842
05-05-2016,597.575012,599.5,590.549988,596.224976,506.050903,6302668
06-05-2016,594.900024,594.900024,588.525024,590.75,501.403931,2596720
09-05-2016,591,600.775024,590.299988,599.525024,508.851685,5123678
10-05-2016,601.25,608.325012,598.299988,606.400024,514.687073,3395704
11-05-2016,599.25,607.349976,596.25,600.924988,510.040039,3709888
12-05-2016,601.950012,606.5,598.400024,605,513.498718,3406932
13-05-2016,603,605,596.075012,603.625,512.331604,5652064
16-05-2016,605.099976,611.825012,602.5,607.5,515.620544,4533878
